acc_x_mean,acc_y_mean,acc_z_mean,acc_x_std,acc_y_std,acc_z_std,acc_x_max,acc_y_max,acc_z_max,acc_x_min,acc_y_min,acc_z_min,gyro_x_mean,gyro_y_mean,gyro_z_mean,gyro_x_std,gyro_y_std,gyro_z_std,gyro_x_max,gyro_y_max,gyro_z_max,gyro_x_min,gyro_y_min,gyro_z_min,activity
0.2148956945379238,-0.9848470134610399,0.12387525420657494,0.7424872037728283,0.47479927905252584,0.34653719493872964,7.894745,2.621109,5.132172,-5.14888,-6.648346,-4.176834,-0.0021553717235900773,0.038939221869208236,0.005777764098490908,0.36757532688522004,1.5226520627950997,1.6819901336482774,2.228133,13.634994,7.108156,-1.607823,-9.655792,-6.23905,Activity_1
0.37330709654609734,-0.9422481903725853,0.1280909719880341,0.9689151007504677,0.49417089205420117,0.40124177686289175,7.988449,0.545151,4.608719,-4.387527,-4.948898,-6.218948,-0.03413250890372841,0.1303000233722872,0.003255446021146361,0.5997351934955457,1.709487161733682,2.141098480456844,2.087533,10.752791,6.281114,-4.244186,-9.616052,-7.71022,Activity_2
0.30250792419708744,-1.0246532834629984,0.0875894322760824,0.7733237925984852,0.5717781534961738,0.4824311726151168,7.914276,4.910233,7.637024,-5.07399,-8.044678,-6.502563,0.0577181801875254,-0.1164701734610681,0.04214716530778637,0.8603620655657969,1.5445635591072147,2.248793532975734,6.549796,22.682533,12.791351,-4.928345,-13.701451,-10.020258,Activity_3
0.2148956945379238,-0.9848470134610399,0.12387525420657494,0.7424872037728283,0.47479927905252584,0.34653719493872964,7.894745,2.621109,5.132172,-5.14888,-6.648346,-4.176834,-0.0021553717235900773,0.038939221869208236,0.005777764098490908,0.36757532688522004,1.5226520627950997,1.6819901336482774,2.228133,13.634994,7.108156,-1.607823,-9.655792,-6.23905,Activity_1
0.37330709654609734,-0.9422481903725853,0.1280909719880341,0.9689151007504677,0.49417089205420117,0.40124177686289175,7.988449,0.545151,4.608719,-4.387527,-4.948898,-6.218948,-0.03413250890372841,0.1303000233722872,0.003255446021146361,0.5997351934955457,1.709487161733682,2.141098480456844,2.087533,10.752791,6.281114,-4.244186,-9.616052,-7.71022,Activity_2
0.30250792419708744,-1.0246532834629984,0.0875894322760824,0.7733237925984852,0.5717781534961738,0.4824311726151168,7.914276,4.910233,7.637024,-5.07399,-8.044678,-6.502563,0.0577181801875254,-0.1164701734610681,0.04214716530778637,0.8603620655657969,1.5445635591072147,2.248793532975734,6.549796,22.682533,12.791351,-4.928345,-13.701451,-10.020258,Activity_3
-0.1561085689313986,-1.0110106573218962,0.18784498153034324,0.8587208260280623,0.5606237541393583,0.5317904998580852,7.308456,0.697083,7.37883,-7.935486,-6.796188,-3.875412,0.005017616294793772,0.15659643509127802,-0.07742051081812043,1.0144976469295912,1.3491334850543448,1.8219523774800537,2.370709,7.445145,3.846464,-3.693065,-6.725306,-5.653851,Activity_1
-0.272491717647059,-0.9266082639885221,0.22166678307030105,0.7000585969322958,0.41360179068657377,0.3575283328551927,4.080399,0.508652,2.672241,-6.828491,-3.209259,-2.012329,-0.04639378143360752,0.13152667273795504,-0.0534755705052879,0.8848432927229972,1.3142064795684794,1.5046185475269298,1.827151,5.314723,3.05481,-3.158219,-5.976456,-4.800075,Activity_2
-0.35892338722601924,-0.9162676716945549,0.21272069620551456,0.4944496937340324,0.3249339764107204,0.3073415558908375,3.288712,-0.085495,1.26091,-3.119919,-3.609634,-1.698303,-0.032583534973468394,0.13865945513748226,-0.06841691606367574,0.9832897834397767,1.082968095677929,1.7740007176593875,2.153922,6.296464,3.934518,-3.114463,-3.665118,-6.12562,Activity_3
-0.3140440406261649,-0.929874706298919,-0.12293795080134183,0.7442917123940826,0.6730712587023772,0.40986970179898397,3.300049,1.955078,1.921707,-6.045731,-7.156128,-2.578857,-0.09839215381679393,0.2740320866412217,0.01705696374045794,1.1460564839667247,1.3914392697857902,1.9563251875085919,7.828768,7.443582,9.488462,-5.214067,-4.247405,-7.298375,Activity_1
-0.3391803823106416,-0.8996780608820696,-0.0681375539309683,0.7041102595761252,0.5006318939616796,0.4674105897519278,3.623734,0.409439,1.6754,-4.735611,-4.280289,-1.815323,-0.10646268259803936,0.19439441274509864,-0.005908581862745083,1.3063696069689283,1.4461983979785584,1.9472496572397548,5.415439,12.016384,7.004107,-4.232931,-4.466655,-6.304649,Activity_2
-0.3369289779575903,-0.9478009952566945,0.0006398998325892468,0.5887168851473258,0.3612712020195224,0.5709367283156866,4.408875,1.559631,2.337158,-3.482254,-6.817947,-2.127075,-0.08257759046803653,0.28852184018264815,-0.02960827482876714,2.0282933455122922,1.3587403450884308,1.7691165424345323,7.250548,7.526614,6.519181,-5.660615,-7.759987,-6.377878,Activity_3
-0.2890652716927449,-0.9669859036273107,-0.1723301347795162,0.7894722711699717,0.6967351519881589,0.4467413202874106,3.325775,2.372513,1.917526,-6.381042,-7.602173,-2.598801,-0.10489183151382836,0.22487314737991262,0.006910414483260534,1.4980407742932966,1.4842552413483323,2.0893450050724582,6.724518,9.68888,8.731347,-5.504834,-7.292655,-7.949805,Activity_1
-0.31742892326464184,-1.0334577139370924,-0.004641987255965286,0.907143706668471,0.6744212061116233,0.6504165547462486,3.958252,1.051773,2.506729,-5.900925,-6.685486,-7.039673,-0.08965609562084248,0.14681450554323744,-0.03191966158536579,2.1056037169400166,2.098445873600864,2.571747844460011,9.775132,12.105224,7.692121,-9.158969,-9.111125,-9.538542,Activity_2
-0.3115691116059002,-1.045133121068744,0.02266078986919014,0.8207773033952381,0.4966087346224696,0.7023309448827815,6.02829,0.871246,4.118332,-7.1306,-5.154099,-5.39653,-0.18919983570615026,0.14341654299544437,-0.013971119589977302,2.3855704668398108,2.007166139087867,2.3331498815143057,12.729441,9.069065,7.72653,-7.422051,-7.816519,-11.96367,Activity_3
-0.23017180265654655,-0.9937065692599629,-0.05883046223908915,0.803316762072518,0.7120606550480433,0.4758069871836705,3.357635,2.761795,2.16011,-5.944061,-7.64212,-5.270081,-0.14685876068376053,0.021707818958818476,0.039058761460761385,1.6454449295529963,1.3868151052818638,1.9515847435026283,10.543035,5.886762,9.333253,-6.375651,-6.608298,-8.786083,Activity_1
-0.2974977049748121,-0.9902470456549123,0.034665700881612055,0.8523373702211078,0.5974678722578763,0.6049320835717618,3.98024,0.545273,2.411545,-5.396912,-5.150421,-4.603195,-0.12176846649484528,0.08348946488402074,-0.008661221971649487,1.953682244634704,1.9314142359401243,2.2060472831527003,8.795395,8.520123,6.843611,-7.65369,-7.539441,-7.944857,Activity_2
-0.3020988982610942,-0.991631913314302,0.06441770023358437,0.6673311489419131,0.389998704227538,0.6476093985389828,4.462997,0.0755,2.475525,-3.780472,-4.014008,-5.95369,-0.10589335634625588,0.32401196335634547,-0.052795429633563505,2.3183087333427466,1.636467550858645,1.7766698820296682,11.712343,11.528834,6.109659,-7.41049,-4.463748,-5.74601,Activity_3
-0.23328624864091513,-1.0148863442060065,-0.047540129327610835,0.847881002576557,0.6626398468523087,0.5106935746897503,3.245483,2.889999,2.867874,-5.755219,-7.705475,-5.609436,-0.13512151375878179,0.15736272189695552,0.020100785128805636,1.7151991045239625,1.4241258256149039,2.053798677207763,10.731625,7.531228,8.575382,-8.084281,-5.891752,-7.246273,Activity_1
-0.2837507736922737,-0.9873575946596634,0.02113090917049676,0.7993366047876005,0.5335523609695958,0.5789745230537394,3.016235,1.14119,2.29599,-5.770157,-5.101044,-4.527466,-0.07679034697986561,0.1793850733780756,-0.018738901789709154,1.8798507966004827,1.8163071343792956,2.073548321813493,8.125424,8.928632,7.708151,-8.047245,-8.345765,-8.203605,Activity_2
-0.3048409361648659,-0.9791808318673016,0.07251419175672286,0.626050111812805,0.3722929063358053,0.5561507365837309,3.776917,0.049164,2.221558,-3.52655,-4.842468,-5.427917,-0.10129308350462507,0.23725744912641236,-0.060151521068859154,2.013402879963368,1.7614741954732014,1.8003857553269837,8.96521,10.626263,6.174,-6.413487,-8.182671,-5.508497,Activity_3
-0.21546948427471185,-1.0190391992939685,-0.08100040693196399,0.8574804607091498,0.7085622070437956,0.46583672498781287,3.583969,2.93602,2.598923,-6.375061,-7.80217,-4.376053,-0.08639556256157625,0.2491024798029565,0.0023162942528735754,1.6872386315147159,1.3386757994301421,2.108697604782427,8.638732,7.741791,8.77986,-7.367983,-4.211195,-7.331151,Activity_1
-0.29079796218057846,-0.9941256241907991,0.04067839522998308,0.8611748019909642,0.6068515556314803,0.5860585904322937,3.894302,1.474884,2.60733,-4.9702,-6.333878,-4.329971,-0.030073163642707613,0.25543493300767633,-0.029665025471039767,1.880095526342978,1.9680921121909278,2.2344391991317925,8.876167,9.478265,7.112529,-7.294298,-9.341969,-8.507059,Activity_2
-0.2819613355225587,-0.9996764180468313,0.06141404940034266,0.6524891411598602,0.3961610958720704,0.5602777507697589,3.519867,0.260529,2.17894,-3.914001,-3.760803,-5.824768,-0.14000076950146634,0.30788496392961845,-0.008318100879765377,2.0591085143084995,1.6168688831610203,1.8357075757657122,8.524734,7.270592,5.796473,-5.920965,-5.015414,-7.159316,Activity_3
0.25016105221932106,-0.9463386446475189,0.05137504647519607,0.5723738600596351,0.5828606205638013,0.4995914124259486,7.208176,2.409058,6.690872,-2.777206,-6.499817,-2.072723,-0.13894250614316228,0.0904874572649573,-0.039895120993589744,1.197516519627428,1.2169502855718763,1.3791951245350187,2.585539,4.95786,5.039464,-5.154027,-6.624959,-3.133408,Activity_1
0.283663644658175,-0.8861793233688555,0.18678119313750977,0.6253737429450165,0.44294281558454357,0.5908292154793748,4.790802,0.393005,4.653244,-2.656372,-3.408142,-2.323364,-0.11567133936170218,0.08880099707446774,-0.03402003430851069,1.3329266571242202,1.5998617241733906,1.4221744339879574,3.363209,8.059627,4.355937,-4.530329,-7.87921,-3.326084,Activity_2
0.23913686952512642,-0.9249955329645005,0.07980634278469324,0.505067896302409,0.38254616982847944,0.4901350484816361,2.62825,1.009155,1.851761,-2.594376,-6.11026,-3.182053,-0.13676790589622667,0.11262542924528304,-0.04306315023584907,1.6244876323460458,1.3771090170801779,1.489302781485262,4.278005,7.170677,5.062314,-4.69941,-6.747118,-3.57194,Activity_3
0.2250599436577284,-0.9332394305513718,0.061907292859295096,0.6120762601358134,0.6054546146475266,0.521199213244168,6.283112,2.460968,6.087601,-2.217072,-7.509964,-2.520813,-0.11606896607032659,0.08703913140037019,-0.025692366132017277,1.2995972238546467,1.3309309553479074,1.4292859997657872,2.937627,5.778744,4.626296,-4.65621,-7.24655,-4.091912,Activity_1
0.28633699536842117,-0.8645247667368439,0.16093263136842112,0.6046215037044708,0.46192498764207296,0.6303657484046657,5.621368,0.902481,6.267303,-2.201904,-4.866028,-2.358139,-0.0927690837639969,-0.018275309000861266,0.003932237510766631,1.4433441056375063,1.4387643260879124,1.4275055936994525,5.422563,8.033585,4.714497,-5.134607,-10.01419,-3.942286,Activity_2
0.22508211203319498,-0.9190573446167295,0.16754546123607766,0.4763690663945551,0.3555090472000831,0.4556187918294218,2.315781,0.627426,1.808029,-2.809875,-5.560211,-2.681015,-0.1042632158176942,-0.0074103836014298196,0.03371039142091147,1.6272707854618746,1.4923856188708386,1.5650380676674185,4.4144,6.554017,5.166767,-4.914978,-7.677778,-3.837749,Activity_3
0.23524597956766333,-0.9085519111637529,0.03911599111637557,0.5894032874326329,0.6200763571190374,0.5382429545335942,5.456894,2.134964,6.039185,-3.415039,-7.164215,-2.713791,-0.12776631898120105,0.08263697028502098,-0.03661358156458461,1.3085899008829929,1.3378714630609472,1.408243593318375,2.921518,7.23324,5.338967,-5.277421,-8.074356,-3.502009,Activity_1
0.311063407585335,-0.8216633367888757,0.18525523868520882,0.5030956681221141,0.4218866957181668,0.5765091968441186,4.043304,0.379562,4.571396,-2.399506,-3.585602,-2.565826,-0.07988533281573502,-0.05623456651138717,0.005854327898550779,1.3491410060723037,1.3009400137849294,1.3241824313274158,3.534681,5.446925,4.767772,-5.189394,-7.937576,-3.364878,Activity_2
0.22748250038590195,-0.9382653285310006,0.14009551762284614,0.4799548708527085,0.36467563619632687,0.43258285255465373,3.26152,0.550507,1.521469,-3.022278,-6.148895,-3.28981,-0.12618129489204832,0.09880574407582947,-0.07195145945234342,1.6387067434286264,1.4797927446760617,1.5836606742060197,4.210339,5.967486,5.464562,-5.071157,-6.447273,-4.002032,Activity_3
0.22138601019924123,-0.9307459416508547,0.0829762483396587,0.5721692113628044,0.5625129507002592,0.5110808277484595,6.242233,1.988678,6.955231,-2.32019,-7.476059,-1.819733,-0.10861957645631047,-0.06794741820388321,-0.007062218932038828,1.2848649860692938,1.3485003786379184,1.41543597133354,2.768444,5.640615,4.255832,-4.791329,-8.335729,-3.456513,Activity_1
0.267158762977204,-0.8711099288656967,0.17889916561384198,0.5681934361054032,0.42533399872393257,0.5772083096725847,4.450241,0.535843,5.489716,-1.985703,-4.222336,-2.687241,-0.1392755553681842,0.09800213827993264,-0.052667726531759336,1.3249827747407437,1.474526049524163,1.3014374108702418,4.272011,6.383931,3.801373,-4.008386,-8.135985,-3.324357,Activity_2
0.2591069563870355,-0.901374064346998,0.19020169161105838,0.5036384752542518,0.3917340052356068,0.49847509982352456,3.128601,0.953949,2.362411,-2.865494,-5.165955,-3.066849,-0.09652413219512217,-0.06541374365853678,0.013347231219512255,1.7359949116346178,1.4460609662819897,1.4856416794421885,4.38804,6.001616,4.64366,-5.483831,-7.280069,-3.867772,Activity_3
-0.13938827131438716,-1.0275307291296625,0.1705183401420961,1.1879117028112747,0.8595499224131492,0.5163640882043486,7.230606,2.713333,6.673447,-8.04567,-7.645065,-3.969803,-0.044165809372156514,0.061224272520473175,-0.02575403776160146,0.6011313579042483,1.6677474467798645,2.2454648485713156,3.423415,7.616657,8.265508,-2.68216,-7.606353,-7.303292,Activity_1
-0.3522404790011365,-1.0192382738365469,0.04014716543700356,0.780785779566096,0.5079662625370952,0.613517534647002,7.248505,0.443497,1.896378,-3.520218,-6.851959,-3.34375,0.03442985979680693,0.14375960870827287,-0.03615822931785191,1.0960900432530432,1.54674537568348,2.349812053843036,3.894294,9.281877,5.945721,-3.29091,-6.912095,-7.12424,Activity_2
-0.2906861601807679,-0.9300848656791372,0.15252368290233506,0.8394993969345521,0.4711496005258079,0.278525931454895,6.844482,0.891144,2.537582,-7.964569,-5.468979,-2.616531,-0.010513346687211109,0.2503704969183357,-0.04843774345146378,0.5402022177397618,1.523216949028787,1.7745118218920977,2.444331,7.018094,5.396015,-2.55928,-5.903787,-5.302659,Activity_3
0.24117039286851324,-0.9245375278573712,0.0666800468003818,0.5729792991587046,0.5718916507869234,0.5079538221871421,5.123352,1.771835,5.445633,-2.731735,-6.357498,-2.893723,-0.09441448662752772,-0.10932603163731269,-0.013553276255707845,1.357875745118793,1.3324621961517726,1.4505561066026638,3.436449,4.884334,4.235158,-4.642466,-9.24539,-3.837657,Activity_1
0.26656714724107305,-0.8763602903511344,0.2008359489524926,0.6058470985882847,0.4528492569837619,0.6388470194108489,4.906525,0.781616,5.932114,-2.455597,-4.330978,-3.693893,-0.13827661873111766,0.0892625235649547,-0.06281854773413882,1.3901265006830654,1.5515583359606782,1.3791923585151715,5.245286,8.242171,3.619378,-4.05691,-7.606369,-3.30254,Activity_2
0.24737120324086845,-0.9120158173578703,0.19904718374073083,0.5151308971742599,0.3971160463063843,0.4689149543888144,2.531509,1.333725,1.879013,-2.826477,-4.132462,-2.614807,-0.13478730793025887,0.08839269488188949,-0.051726561586051774,1.6176480799448576,1.5103547741391903,1.5394228632991107,4.461462,6.809977,4.56827,-4.528075,-6.391667,-3.991061,Activity_3
-0.13624872381216985,-0.9436871278132798,-0.028318654348430145,0.737781026528639,0.6211856065731532,0.4137816291228689,3.343384,1.331314,3.955078,-7.813126,-6.444107,-3.164902,-0.15641678640500564,0.0779587232650741,-0.04339791524459607,0.7328061260217373,1.4395894635102768,1.6143508384075322,2.739183,9.288396,3.890456,-2.526382,-4.910769,-5.139067,Activity_1
-0.18949569184027754,-0.9092644794560215,0.011466734085648233,0.845462285040046,0.5830980838109093,0.5350471695806858,3.643082,0.931763,5.650345,-7.304611,-5.047882,-2.680923,-0.10857542298578206,0.047344324052132784,-0.04209219964454981,0.7693403674300332,1.7768585137576551,1.7495857989541759,2.446329,9.80071,3.125746,-2.829908,-8.623737,-4.798508,Activity_2
-0.12899655459544365,-0.9241483639696254,-0.006752503534956756,0.63227998645073,0.39892602258596144,0.5133740637255988,4.745483,1.186737,2.239853,-3.602509,-5.252853,-2.290298,-0.1756454059485531,0.1051306655948552,-0.02504486548767417,1.0057596024392275,1.7485378240180955,1.5989507240846617,2.918285,6.554287,3.512496,-3.385406,-6.675651,-4.813238,Activity_3
-0.09089151381351732,-0.9441125816477538,-0.029309185002466733,0.7427258805945013,0.6476458927343234,0.4155943635708402,3.908936,2.236832,5.497559,-7.419662,-6.976212,-1.42981,-0.1313297031802118,0.08358634654215022,-0.02648508404846036,0.7029047256389718,1.4241769875617032,1.507925769916415,2.179284,8.857398,3.550413,-2.843729,-6.982231,-4.791056,Activity_1
-0.18637357331730728,-0.9235802088942293,0.0740627110576923,0.8558795811969424,0.6104747124496682,0.5585179719154216,3.679367,1.381241,5.202316,-7.113693,-5.368637,-3.30545,-0.13885287309395006,0.0681451751106739,-0.029975571569109676,0.8886953262719998,1.8580516023389244,1.8798374905097688,2.617333,10.084585,3.816454,-3.177229,-9.479272,-5.375121,Activity_2
-0.14881170327505505,-0.9249778276286623,0.07620478502831819,0.6315545852668415,0.4025962975492352,0.47956783706257855,4.612625,0.287506,2.387009,-3.8853,-6.451706,-2.623886,-0.17363422040302254,0.07878102141057894,-0.024699278085642335,1.0379283267552433,1.9115975920366728,1.65906722605661,3.186448,9.55447,3.987784,-3.511903,-10.060778,-4.729424,Activity_3
-0.10371508659680072,-0.9591138480419201,0.02328601406508557,0.7394496488620963,0.7030621484255455,0.4038614902631932,3.807266,1.719238,3.986603,-7.277405,-7.289795,-1.70668,-0.18076562083568584,-0.08642595454545449,0.01445331140598535,0.795383209304407,1.3611799733648222,1.6326254657336736,1.856069,7.518188,3.709725,-3.52908,-6.386813,-5.262171,Activity_1
-0.20096170352609333,-0.9146581540197458,0.07815399097320168,0.8876073747176166,0.6221884474646417,0.5401865646145135,3.581848,0.740417,4.538315,-7.711334,-4.590927,-2.484985,-0.11633713373772404,0.06293687579433853,-0.029527176776429808,0.8331474063010295,1.9725305997325226,1.8175183914089659,2.567513,9.530253,3.646574,-2.583337,-10.056765,-4.857913,Activity_2
-0.221279713706407,-0.893523776155718,0.14127844606650472,0.5869595441328267,0.4117220119197924,0.4289784770641339,3.496689,0.604172,1.801819,-3.348709,-3.850418,-1.054001,-0.1915433376695268,-0.07418449958483243,0.011840357044007748,0.9720112960976809,1.6190809982684695,1.6134704519023069,2.990683,7.334536,4.255327,-3.657292,-6.545062,-4.548282,Activity_3
-0.09869471359999976,-0.970935117759999,0.0165217792,0.72884339722452,0.6371591604961652,0.37694630284398684,3.031204,1.650803,3.826599,-7.297226,-7.229813,-1.049088,-0.14363581618610752,0.09968354718217536,-0.015181189384010446,0.842081847939366,1.4987264009332821,1.7016233551968154,2.461907,9.42716,3.637472,-2.800178,-6.819579,-5.507658,Activity_1
-0.19596388289431968,-0.9465334677880021,0.10199409615994924,0.8686580771104205,0.5858080631434086,0.5145500953382007,3.893372,0.966339,5.323883,-7.470413,-4.835114,-1.683411,-0.1428592236671,0.06908861345903737,-0.0338797773081924,0.867708924946185,2.0461865481501564,1.807515140508984,3.13608,10.67348,3.451308,-3.745505,-9.244386,-5.07533,Activity_2
-0.18196896517609795,-0.9517841994459805,0.07056381480015832,0.5744649288591223,0.3634661140765856,0.3959514106936925,3.834839,0.107178,2.202942,-3.241364,-2.802231,-1.201385,-0.17597724025974018,-0.0072379659090911295,-0.01420456087662337,0.9337562420319873,1.6923395780664372,1.609993404710352,3.001187,6.700081,3.545675,-3.167301,-6.34286,-4.795964,Activity_3
-0.025492700380228033,-0.9831637384030423,0.2753488780735105,0.7281264615009051,0.5566223954619888,0.8463144768533785,7.534866,1.613098,8.406799,-4.696365,-5.151794,-5.607086,-0.08252161923276317,0.19609763763608073,-0.030425300155520987,1.695590568544703,1.4617346316434352,1.7774568617671633,5.484213,10.8689,6.090127,-6.408998,-5.25248,-5.700743,Activity_1
0.07915955879790948,-0.925412341463415,0.3578857094947729,0.7649899130797636,0.5275406871444582,0.8007596825105899,7.824768,1.447174,8.257507,-5.068604,-5.54454,-6.596146,-0.05133000801781736,0.2012882055679288,0.009147003340757255,1.535884776424423,1.5497212422076885,1.82914463448947,4.361785,12.650612,5.564348,-5.097004,-7.415789,-6.237865,Activity_2
0.1947715002044993,-0.8276934959100196,0.4153069200408998,0.5528550367551726,0.3685593436161111,0.3882395454665742,2.733917,0.33876,1.955566,-4.649918,-3.64032,-4.034378,-0.08981158979719857,0.2884095966966345,-0.05524340894835897,1.3196172956447645,1.0696545975071161,1.6527978397134309,2.993517,7.775928,4.636529,-4.237568,-4.919001,-4.687722,Activity_3
0.044010907986111035,-0.986394398726853,0.19235550462962994,0.668959225781313,0.9139016746210716,0.46534390820548177,4.549347,4.710281,6.056854,-7.305176,-7.941238,-5.752029,-0.10634539277251197,0.17529028199052119,0.0004550103672985618,0.5592401912596008,1.6504067961677784,2.07425103361701,3.348805,9.261718,6.743753,-4.493762,-31.039573,-5.796471,Activity_1
0.2413574020580673,-0.9622691198088937,0.19638502388827625,0.8779733207003144,0.5196343243105588,0.40019290032946936,6.502106,1.622086,2.291534,-6.074768,-5.350006,-5.160263,-0.043891192467043316,-0.20799639999999966,0.08380426101694925,0.7398992765398501,1.7713585915808836,2.1346638105517752,2.589009,8.47375,8.273516,-4.476335,-8.173578,-5.989342,Activity_2
0.15905725172149973,-1.6235602693190507,0.1926148282325936,1.207756425186313,1.139694451915396,0.7415492513167519,7.797028,3.886978,3.33313,-7.956406,-7.418564,-6.791779,-0.1498514327714623,0.4162016569972554,0.07032420972167777,1.813653117810134,2.4516934233575824,4.784368996823309,6.274071,12.63815,14.414091,-4.983991,-14.19433,-11.702171,Activity_3
0.1980816234567895,-1.0054200110596716,0.21319386213991814,0.8424920645990943,0.6498191420624212,0.5881530954936267,7.995026,2.710648,7.767014,-7.577911,-7.094742,-5.645996,-0.009610253157894785,0.245946721052632,0.00911821999999999,0.7498794838328153,1.600858665044953,1.917335116705479,4.294151,7.363637,6.317756,-2.956469,-7.388502,-5.678053,Activity_1
0.3775291383828692,-0.9092238354106731,0.17318834579737982,0.6722545024120609,0.43777467642066265,0.2837734413503651,5.635513,0.464325,2.097961,-6.242355,-5.324478,-2.387451,-0.01295940889761202,0.10474142656198872,0.002263824010467789,0.5355751677198602,1.3646139173208305,1.6258560133196154,2.350027,6.735679,5.091493,-2.362876,-6.317732,-4.345773,Activity_2
0.5563190706231456,-0.8048331370919876,0.22185295489614154,0.4732657782067506,0.5217862669184922,0.3689179624513432,3.166183,1.545746,1.761703,-3.343475,-5.521103,-2.24086,-0.021192610807528843,0.055861770491803305,0.04955732969034603,1.2297626060131186,1.3301072976371595,1.7116222536005545,3.594405,7.33478,6.820104,-4.276827,-6.787285,-3.584305,Activity_3
-0.18455028237494148,-0.9526427868162698,0.008684291958859024,0.8147836130417976,0.7252208718844264,0.5565258511589166,5.865753,5.088882,7.541656,-8.053955,-7.826324,-2.091522,-0.11295422060229443,0.18301639412045873,0.007934621892925427,0.9885120770729059,1.5120271622124615,1.527789840497561,2.272176,13.665084,5.725763,-4.864212,-11.82882,-7.676628,Activity_1
-0.20148502015113337,-0.9778688746151671,0.17397444472432186,0.7555793472530499,0.5090531179584468,0.521562100521396,5.886749,2.574982,6.51181,-7.694641,-7.023666,-1.703003,-0.0639072457044676,0.28644239776632263,-0.06491213459335624,1.1141826308997842,1.4220961892864634,1.7126674989956798,3.862161,13.82982,7.870382,-4.73907,-5.810953,-7.541923,Activity_2
-0.12677205406379494,-0.9555958924130507,0.14612500270318995,0.4676832973156993,0.32262994332415074,0.3724821155233159,5.809845,0.727722,2.091492,-2.445847,-5.166809,-2.214417,-0.1158155475138123,0.22321256832412623,-0.006583960036832446,1.115108957448388,1.4895809795687922,1.426172109495608,4.465055,8.617496,3.367375,-3.723681,-11.086249,-5.253134,Activity_3
0.02693231176213386,-0.9966982072584148,0.13912373240052459,0.6721735512466458,0.5486940927823097,0.42789689264042713,7.57785,3.017166,6.637589,-6.339264,-7.631592,-2.926544,-0.17768422351363447,0.19439777089852464,-0.11590868059901643,1.2980243405994298,1.4092771869510305,1.3645789530089771,3.00215,8.439258,5.284474,-4.550977,-8.685292,-3.490995,Activity_1
0.07351796175720719,-0.9753836193371253,0.16706254363600676,0.5348731103521099,0.32065615263042,0.41621773830913933,7.637802,0.379807,5.412659,-5.561203,-4.21022,-2.696152,-0.16585809202085042,0.09200018303929444,-0.06339142842822745,1.2407449764427227,1.2708830831606732,1.3047240073395379,2.521347,7.238398,4.548202,-4.447476,-9.980823,-3.664331,Activity_2
0.06977155186631954,-0.9650729220920127,0.21858697265625032,0.48804369801083114,0.3280497497203054,0.4257920411546694,2.681061,0.238586,2.328476,-4.554749,-3.619156,-2.542816,-0.20081609431868647,0.19378518064802475,-0.12273190679094503,1.5399825460778773,1.720701315019641,1.5020568569619295,4.493123,6.363695,6.222322,-5.793703,-11.585827,-4.490481,Activity_3
-0.025055241263940427,-1.0048664330855006,-0.08847563736059486,0.7181203073124931,0.4589705787835737,0.634602701130501,8.002914,4.688995,8.375961,-7.358521,-6.887726,-7.53949,-0.13200754788248725,0.18487828138115237,0.019701431133155332,1.4867418631739877,1.1891156152944524,1.1097384154797345,5.768438,12.205582,5.566124,-7.23638,-9.652877,-4.751076,Activity_1
-0.08018323954778121,-0.9760512493600704,0.08793224893344713,0.4676629607662974,0.34484394012380065,0.4164830730792657,4.926697,1.067612,4.25882,-6.058655,-6.056671,-2.520569,-0.12530620663320974,0.1703066829587603,-0.003755094915993852,1.414627273675882,1.0945443029406245,1.23239856578246,3.851672,5.898241,2.795925,-4.351061,-6.64035,-5.097393,Activity_2
-0.09184672800495651,-1.0480630983064845,0.13348642709624167,0.5522246516200149,0.3514406483904973,0.43891057431900404,5.945145,0.158325,1.970383,-2.123657,-3.070358,-2.409592,-0.1617859161385724,0.2926553620616813,0.017956240599915577,1.6868015188374819,1.1358812988530997,1.7974708041067435,4.734725,5.249399,5.215145,-5.020443,-5.245977,-5.812191,Activity_3
0.014464998443983404,-1.0343089999999997,-0.0012358397302903818,0.3410823848765044,0.5481094595615076,0.8113115273572615,3.566757,4.409302,8.266296,-3.139008,-7.349609,-6.887192,-0.12696817365905466,0.2735487886351573,-0.10840878412108303,1.9366559773606669,1.2837167186196217,0.4629482479888631,4.433234,8.642024,1.757134,-7.082358,-11.308587,-3.246208,Activity_1
0.04095666387176314,-0.9840497146732409,0.1386807553637481,0.281000510083426,0.31970821309730624,0.6464605117702135,4.011963,1.318787,7.990189,-2.241837,-5.306854,-5.406006,-0.11854694775365968,0.2777672637556794,-0.10617990307925285,1.8309058229048674,1.0671824677135027,0.46086851762701225,4.156679,6.764155,1.925909,-5.314852,-6.693159,-1.804226,Activity_2
0.07806385385805886,-0.9797664063674546,0.199733346230378,0.3370512977565385,0.3121502311246533,0.5148670647733393,1.606369,0.000961,2.248535,-3.138763,-2.872314,-6.343582,-0.12447989230769232,0.3073179855203623,-0.07175119208144815,1.9533096728636812,1.1463471527116376,0.8689061531290141,4.097579,5.08895,3.434116,-6.223399,-4.587108,-2.688712,Activity_3
